day,jhno,type,title,description,areas,url,image
2021-11-19,74,イベント,竹灯籠で総持寺の境内を幻想的に演出。蝋燭のやさしい灯りに心温まる「いばらき竹灯籠」,阪急京都線「総持寺駅」から徒歩5分。風に揺らめく蝋燭の火が総持寺の境内を幻想的に演出します。,"岐阜県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県",https://japan-heritage.bunka.go.jp/ja/news/1980/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_1a31f558e56dbe2fea68f9ca333fd848590d126b.jpeg
2021-11-19,88,イベント,八王子いちょう祭りで関所オリエンテーリングを開催！,《東京都八王子市》黄金色に染まる甲州街道をお楽しみください。,東京都,https://japan-heritage.bunka.go.jp/ja/news/1981/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_7e65deaa2f2c6ee8dd151682f8740e8d0f84f891.jpeg
2021-11-24,17,イベント,新上五島町有川港多目的ターミナルで「国境の島　壱岐・対馬・五島～古代からの架け橋～　日本遺産登録６周年記念」を開催中,11月30日（火）まで、有川港多目的ターミナル内で、「国境の島　壱岐・対馬・五島　日本遺登録6周年記念」特別展を開催中,長崎県,https://japan-heritage.bunka.go.jp/ja/news/1984/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_c0f9234a2d78a75878be00ecee7d2373786fce9e.jpeg
2021-11-25,66,イベント,国宝・富貴寺大堂でライトアップを行います！,１１月２７・２８日（土日）、１２月４・５日（土日）の４日間開催。紅葉＆黄葉も色付き、幻想的な風景となります。,大分県,https://japan-heritage.bunka.go.jp/ja/news/1985/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_5bbd34bec32dc507bf2aabe7598b93c8a93bd87f.jpeg
2021-11-25,82,イベント,日本遺産「垂水麓」祭りの開催について,日本遺産「薩摩の武士が生きた町～武家屋敷群「麓」を歩く～」の構成文化財である垂水麓で日本遺産「垂水麓」祭りが開催されます,鹿児島県,https://japan-heritage.bunka.go.jp/ja/news/1987/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_08d779992fea49fe6803626e37e1463b9149e9d8.jpeg
2021-11-25,66,イベント,田染荘ライトアップ「千年のきらめき」,１万本のＬＥＤライトを使用して重要文化的景観の水田の畦の形が、美しく浮かび上がります。,大分県,https://japan-heritage.bunka.go.jp/ja/news/1986/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_0ff281dc321704582ffa03edcab4a14423efed9e.jpeg
2021-11-25,66,その他,【くにさき】鬼んぴっく2020公式メダルのデザイン発表＆メダル授与式を行いました！,鬼んぴっく2020公式メダルのデザイン発表および先行競技のメダリストへの表彰式を行いました。,大分県,https://japan-heritage.bunka.go.jp/ja/news/1982/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_9ffc4842f820e19b7186a17f99da4524082c297c.jpeg
2021-11-26,97,イベント,樽廻船による下り酒ストーリーの再現「現代版樽廻船」が出航しました！,イベント紹介,兵庫県,https://japan-heritage.bunka.go.jp/ja/news/1989/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_cbfc89d1160099a1e9c5a83660e6d8b040f42c25.jpeg
2021-11-27,1,イベント,令和3年度　日本遺産公開講座　「日本遺産を歩く」　第3講のご報告,〈日田市〉令和3年度　日本遺産公開講座　第3講「日本磁器のふるさと 肥前　～百花繚乱のやきもの散歩～」,"茨城県,栃木県,岡山県,大分県",https://japan-heritage.bunka.go.jp/ja/news/1990/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_2f5d23c6a66377f31ac50fff86007e29d3deed6b.jpeg
2021-11-28,53,イベント,梅林天満宮例大祭が行われました,11月25日（木）熊本県玉名市の梅林天満宮にて「梅林天満宮例大祭」が行われ、構成文化財である『流鏑馬』が奉納されました。,熊本県,https://japan-heritage.bunka.go.jp/ja/news/2072/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_351c14036422577fc5ba56fe2e6c8c8d3f377713.jpeg
2021-11-29,52,イベント,"日本遺産「関門""ノスタルジック”海峡」巡回パネル展を開催しています。",令和3年度　日本遺産「関門“ノスタルジック”海峡」の巡回パネル展について,"山口県,福岡県",https://japan-heritage.bunka.go.jp/ja/news/1992/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_09084a118bdcc56b17bafc481210bf06ec3a433c.jpeg
2021-11-30,1,メディア,【受付中】水戸市文化財オンライン講座「茨城の近世城郭」開催のお知らせ,【受付中】水戸市文化財オンライン講座「茨城の近世城郭」開催のお知らせ,"茨城県,栃木県,岡山県,大分県",https://japan-heritage.bunka.go.jp/ja/news/1993/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_1d1839e7b7380acc4e63882cc7578996b50525ef.jpeg
2021-11-30,17,イベント,特別展示「日本遺産・遣唐使展」、五島観光歴史資料館で開催中,日本遺産「国境の島　壱岐・対馬・五島～古代からの架け橋～」と題して、遣唐使と五島の関わりを写真パネル等で紹介しています,長崎県,https://japan-heritage.bunka.go.jp/ja/news/1994/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_4228bc3aa004b175461015505c025e6c51178e93.jpeg
2021-12-01,17,イベント,朝鮮通信使の歴史を紹介する「対馬朝鮮通信使歴史館」がオープン,対馬市厳原町に朝鮮国が日本に派遣した外交使節団・朝鮮通信使の歴史を紹介する対馬朝鮮通信使歴史館が開館しました。,長崎県,https://japan-heritage.bunka.go.jp/ja/news/1996/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_114d2b7f1a61d92c1c866051d96bb1275ab24798.jpeg
2021-12-01,97,イベント,日本遺産 特別体験講座の開催,「伊丹と灘五郷」を楽しみながら学んでいただけるような特別な体験をつけた10の講座を開催します。,兵庫県,https://japan-heritage.bunka.go.jp/ja/news/2040/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_b8d7e4200eccf1ddf7f7c31f4e63820acdc6badb.jpeg
2021-12-01,36,イベント,村上海賊魅力発信推進協議会がスポーツ文化ツーリズムアワード2021で「文化ツーリズム賞」を受賞しました,村上海賊魅力発信推進協議会がスポーツ文化ツーリズムアワード2021で「文化ツーリズム賞」を受賞しました,"広島県,愛媛県",https://japan-heritage.bunka.go.jp/ja/news/2058/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_e6c07570c5b9faaa9e7a9e2ea41261c7e5228d05.jpeg
2021-12-02,66,イベント,『くにさきの鬼』原画展　＠八王子オクトーレ　を開催します！,12/4-10（土～金）の1週間、桑都の文化香る八王子の町で日本遺産くにさきをＰＲします！,大分県,https://japan-heritage.bunka.go.jp/ja/news/1997/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_615a0e60fefa5548d2e7de69e2fc6d2f1ab305bb.jpeg
2021-12-02,33,メディア,「冬の絶景スポットランキング」で大山が第１位！！,めざましテレビの「冬の絶景スポットランキング」で大山が第１位に選ばれました。,鳥取県,https://japan-heritage.bunka.go.jp/ja/news/1998/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_9162176be0b142546d261d60e00f2acd6256f30d.jpeg
2021-12-03,94,イベント,東海道の宿場をたずねる歴史ツアーを開催しました！,「蒲原宿」と「藤枝宿」で、日本遺産を学ぶまちあるきツアーを開催しました。,静岡県,https://japan-heritage.bunka.go.jp/ja/news/1995/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_5c784e4d50694035b1e175fbb914da0597e4ec13.jpeg
2021-12-08,98,イベント,【龍田古道周遊】Eバイクで観光体験会,Eバイクでインフラツーリズムの体験会!,"大阪府,奈良県",https://japan-heritage.bunka.go.jp/ja/news/2001/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_a1a004a2859b5543726f110a0a4b3dad7212bf99.jpeg
2021-12-08,88,イベント,構成文化財「桑都の銘酒」BOXセットを限定販売！,≪東京都八王子市≫高尾山のお土産にピッタリな豪華セットをお買い求めください。,東京都,https://japan-heritage.bunka.go.jp/ja/news/2003/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_a308d92c6d6481caf6f9df9cb639b57028c393d4.jpeg
2021-12-08,98,メディア,日本遺産「龍田古道・亀の瀬」プロモーション動画が完成致しました！,日本遺産「龍田古道・亀の瀬」公式YouTubeチャンネルで、プロモーション動画がご覧いただけます。,"大阪府,奈良県",https://japan-heritage.bunka.go.jp/ja/news/1988/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_21f0e5f8aa6803338ef237ec7d0b4fd63a52d293.jpeg
2021-12-08,98,イベント,(観覧者募集！)「日本遺産」龍田古道・亀の瀬学べるシンポジウム,漫才もあり！クイズ大会もあり！学べて楽しいシンポジウム！,"大阪府,奈良県",https://japan-heritage.bunka.go.jp/ja/news/2002/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_8b6e9acb2fa2e0cfc27861b51efdf6c52eb06892.jpeg
2021-12-09,1,イベント,パネル展示「渋沢栄一と水戸の人々」のご案内,パネル展示「渋沢栄一と水戸の人々」のご案内,"茨城県,栃木県,岡山県,大分県",https://japan-heritage.bunka.go.jp/ja/news/2004/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_55de869b53f74691794b52d3097151c72498b954.jpeg
2021-12-10,91,メディア,やまなしドローン紀行にて昇仙峡の映像が放送されました！,UTYテレビ山梨の『やまなしドローン紀行』にて秋の昇仙峡の映像が放送されました。,山梨県,https://japan-heritage.bunka.go.jp/ja/news/2005/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_d16d1709d337a0569beb094ca65a6d18a101fc4b.jpeg
2021-12-10,91,メディア,やまなしドローン紀行にて昇仙峡の映像が放送されました！,UTYテレビ山梨の『やまなしドローン紀行』にて昇仙峡の冬の映像が放送されました。,山梨県,https://japan-heritage.bunka.go.jp/ja/news/2006/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_8a48eb652a9c50532ee469c46e480a6256c3d6d1.jpeg
2021-12-10,91,メディア,「甲州の匠の源流・御嶽昇仙峡」PR動画ご覧ください！,日本遺産「御嶽昇仙峡」の魅力が詰まったドローンで撮影された映像です,山梨県,https://japan-heritage.bunka.go.jp/ja/news/2007/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_05949da82f1e666c21418abfdda93a969e7bb969.jpeg
2021-12-14,53,その他,『玉名かるたでまちあるき』配信中！,子供たちに地域の魅力を知ってもらうために作られた「玉名かるた」の札の場所を、玉名市文化課職員が紹介する動画を配信中です。,熊本県,https://japan-heritage.bunka.go.jp/ja/news/2073/,https://japan-heritage.bunka.go.jp/ja/files/images/home/noimage.jpg
2021-12-14,65,イベント,伝統芸能に浸る雅なお正月を過ごそう♪新春能楽祭への誘い,日本遺産のまちを舞台に新春能楽祭が開催されます！,広島県,https://japan-heritage.bunka.go.jp/ja/news/2000/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_be41136cc19185390ed2ec4f6ea64437e952e777.jpeg
2021-12-16,69,メディア,NHK WORLD「Journeys in JAPAN」で「Michinoku the Legend of Gold」が公開されました,NHK WORLD「Journeys in JAPAN」で日本遺産「みちのくGOLD浪漫」が取り上げられました,"岩手県,宮城県",https://japan-heritage.bunka.go.jp/ja/news/2010/,https://japan-heritage.bunka.go.jp/ja/files/images/home/noimage.jpg
2021-12-19,53,イベント,『八千代座』で「山鹿灯籠踊り」定期公演を開催しています,菊池川流域日本遺産の構成文化財である『八千代座』で、郷土芸能「山鹿灯籠踊り」の定期公演を開催中です。,熊本県,https://japan-heritage.bunka.go.jp/ja/news/2079/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_0583fcfea919dd64c266f3c3fb33d72828d41646.jpeg
2021-12-22,68,イベント,皆楽公園冬まつり,皆楽公園エリア特設会場で様々なアクティビティが楽しめます。,北海道,https://japan-heritage.bunka.go.jp/ja/news/1874/,https://japan-heritage.bunka.go.jp/ja/files/images/home/noimage.jpg
2021-12-22,97,イベント,伊丹と灘五郷 日本遺産フェアをデュオ神戸で開催します！,ひょうご北摂魅力いっぱいフェアとの協同イベント,兵庫県,https://japan-heritage.bunka.go.jp/ja/news/2013/,https://japan-heritage.bunka.go.jp/ja/files/images/home/noimage.jpg
2021-12-22,45,イベント,ひょうご五国の日本遺産巡回展,兵庫県にある全国最多９件となる日本遺産のパネル展,兵庫県,https://japan-heritage.bunka.go.jp/ja/news/2014/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_184888162e492d80dd21b01593a9d05634e3ea10.jpeg
2021-12-22,45,イベント,銀馬車かぼちゃインスタフォトコンテスト,Instagramフォトコンテスト開催中！,兵庫県,https://japan-heritage.bunka.go.jp/ja/news/2015/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_0b3cd8fdf73ca163c31532d3ce2c029ced4555ec.jpeg
2021-12-22,66,その他,令和４年の天念寺修正鬼会を応援しよう！,多くの方々へ利益をもたらすために、「天念寺修正鬼会を応援するクラウドファンディング」を実施します！,大分県,https://japan-heritage.bunka.go.jp/ja/news/2012/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_974920c8f1036f082c763df7b0f33db3b2d49da5.jpeg
2021-12-23,45,イベント,日本遺産「銀の馬車道・鉱石の道」×サイクリング　周遊ルートをコンプリートせよ！,日本遺産「銀の馬車道・鉱石の道」周遊ルートを完走して、認定証をもらおう！,兵庫県,https://japan-heritage.bunka.go.jp/ja/news/2017/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_41a01b2ff62df41d2fc91925e23d6d373ee9e04e.jpeg
